timestamp,power1,power2,power3,power4,power5
2021-11-15 13:45:00,18.9706,10.7558,10.0222,9.1234,95.0189
2021-11-15 14:00:00,20.2966,10.8966,10.0280,9.4308,93.7352
2021-11-15 14:15:00,20.8574,11.6105,10.2092,10.1161,92.0299
2021-11-15 14:30:00,21.0805,12.9952,11.0359,11.1948,89.1929
2021-11-15 14:45:00,22.6203,14.4036,11.5895,11.9310,86.9837
2021-11-15 15:00:00,22.5882,16.0055,11.4369,11.7456,83.6741
2021-11-15 15:15:00,22.7403,18.4091,12.5426,11.6936,69.5272
2021-11-15 15:30:00,22.6616,20.3971,15.5902,13.4492,46.5172
2021-11-15 15:45:00,20.4726,21.0085,17.2142,15.6237,33.9223
2021-11-15 16:00:00,21.6277,20.5890,17.3418,16.2065,33.9009
2021-11-15 16:15:00,22.3474,20.1449,17.5542,15.8401,34.9180
2021-11-15 16:30:00,21.8150,20.1090,17.2888,15.5900,31.9216
2021-11-15 16:45:00,22.2926,20.0555,16.3917,15.3039,29.7684
2021-11-15 17:00:00,21.3119,19.5798,15.9147,14.7848,32.0729
2021-11-15 17:15:00,20.5603,18.8104,15.7869,14.4907,33.9809
2021-11-15 17:30:00,20.3244,18.1769,15.1066,14.2957,33.0351
2021-11-15 17:45:00,18.9088,17.5634,14.0044,13.4933,39.6973
2021-11-15 18:00:00,17.5666,16.8079,13.0526,12.1563,63.9019
2021-11-15 18:15:00,15.7539,16.0917,12.1139,10.9954,92.8029
2021-11-15 18:30:00,13.2512,15.4811,10.9671,10.0925,105.2594
2021-11-15 18:45:00,11.3348,14.6178,9.8014,8.8828,98.3615
2021-11-15 19:00:00,9.4544,13.2847,8.5957,7.3178,85.7368
2021-11-15 19:15:00,7.3642,11.3391,7.0380,5.7838,73.8033
2021-11-15 19:30:00,5.7726,8.5818,5.1580,4.3012,57.2875
2021-11-15 19:45:00,4.0065,5.1784,3.4066,2.7422,36.1254
2021-11-15 20:00:00,2.2907,2.3068,2.0352,1.4886,20.5871
2021-11-15 20:15:00,1.8103,0.9509,0.9297,0.8719,14.5927
2021-11-15 20:30:00,1.1247,0.5374,0.1469,0.5353,10.4148
2021-11-15 20:45:00,0.7516,0.3378,0.0000,0.1465,1.7813
2021-11-15 21:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-15 21:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-15 21:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-15 21:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-15 22:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-15 22:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-15 22:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-15 22:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-15 23:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-15 23:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-15 23:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-15 23:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 00:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 00:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 00:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 01:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 01:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 01:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 01:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 02:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 02:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 02:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 02:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 03:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 03:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 03:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 03:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 04:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 04:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 04:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 04:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 05:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 05:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 05:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 05:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 06:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 06:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 06:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 06:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 07:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 07:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 07:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 07:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 08:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 08:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 08:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 08:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 09:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 09:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 09:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 09:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 10:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 10:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 10:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 10:45:00,0.1393,0.3493,0.2951,0.1200,0.0000
2021-11-16 11:00:00,0.2785,0.7432,0.9812,0.8643,0.0000
2021-11-16 11:15:00,1.0588,1.4898,2.1054,1.8174,17.8823
2021-11-16 11:30:00,2.8892,2.9217,3.9297,2.8395,37.9090
2021-11-16 11:45:00,3.8749,5.7807,6.0756,4.7342,52.4768
2021-11-16 12:00:00,7.3526,9.9211,7.6323,6.8540,65.6806
2021-11-16 12:15:00,8.2754,13.5527,8.6764,8.3198,77.6259
2021-11-16 12:30:00,8.1206,15.7724,9.6176,9.2672,81.3046
2021-11-16 12:45:00,11.0092,17.2986,9.3521,10.3657,75.4428
2021-11-16 13:00:00,10.6132,17.8639,7.9059,10.9445,73.6710
2021-11-16 13:15:00,12.8995,17.1809,7.1438,9.7979,99.0976
2021-11-16 13:30:00,13.8842,17.1223,6.6014,8.0467,130.6505
2021-11-16 13:45:00,8.9123,19.1278,5.5063,7.1442,123.6883
2021-11-16 14:00:00,8.4226,19.0878,4.5798,6.6621,85.2543
2021-11-16 14:15:00,8.1874,17.5382,4.4577,5.2500,72.1488
2021-11-16 14:30:00,8.1877,16.4799,4.4171,4.2932,92.0430
2021-11-16 14:45:00,10.0724,15.9366,4.1213,4.3074,98.7968
2021-11-16 15:00:00,7.8040,13.4052,4.4744,3.9496,80.4898
2021-11-16 15:15:00,7.1105,10.8257,5.5418,3.5774,60.3722
2021-11-16 15:30:00,6.8594,9.4076,5.8030,4.3527,51.1601
2021-11-16 15:45:00,5.0392,9.4048,4.7833,5.1223,39.7517
2021-11-16 16:00:00,6.2492,10.9171,3.9758,4.1841,21.3498
2021-11-16 16:15:00,5.7099,12.3114,3.5309,3.1045,10.8488
2021-11-16 16:30:00,5.1460,12.1932,3.2450,2.9506,16.5185
2021-11-16 16:45:00,6.6284,10.5168,3.5146,2.6383,24.9472
2021-11-16 17:00:00,4.3259,8.7634,3.3443,2.3456,22.2878
2021-11-16 17:15:00,3.3822,7.8768,2.4253,2.4930,14.6215
2021-11-16 17:30:00,2.9932,7.7954,1.7362,2.2863,12.9815
2021-11-16 17:45:00,1.6279,7.8543,1.5655,1.6433,15.4794
2021-11-16 18:00:00,2.3137,7.8525,1.5573,1.2435,15.0728
2021-11-16 18:15:00,2.0559,6.8902,1.5140,1.2560,11.7620
2021-11-16 18:30:00,1.4231,5.1968,1.5202,1.2712,9.7633
2021-11-16 18:45:00,1.6706,4.6141,1.4190,1.1508,9.1529
2021-11-16 19:00:00,1.0856,5.0359,1.1105,0.9554,6.9716
2021-11-16 19:15:00,1.0862,4.6387,0.8645,0.6148,3.1043
2021-11-16 19:30:00,1.2573,3.2625,0.9100,0.2794,0.8840
2021-11-16 19:45:00,0.7652,2.0953,0.9081,0.2176,1.4762
2021-11-16 20:00:00,0.7589,1.6576,0.5556,0.2601,2.6849
2021-11-16 20:15:00,0.5660,1.4350,0.3563,0.2210,3.0459
2021-11-16 20:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 20:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 21:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 21:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 21:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 21:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 22:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 22:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 22:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 22:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 23:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 23:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 23:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-16 23:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 00:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 00:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 00:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 01:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 01:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 01:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 01:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 02:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 02:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 02:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 02:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 03:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 03:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 03:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 03:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 04:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 04:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 04:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 04:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 05:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 05:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 05:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 05:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 06:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 06:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 06:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 06:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 07:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 07:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 07:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 07:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 08:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 08:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 08:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 08:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 09:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 09:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 09:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 09:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 10:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 10:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 10:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 10:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 11:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 11:15:00,0.3211,0.3691,0.3082,0.2416,1.9884
2021-11-17 11:30:00,0.6421,0.7382,0.6163,0.4832,3.9767
2021-11-17 11:45:00,0.7080,0.8120,0.6429,0.5503,5.0501
2021-11-17 12:00:00,0.8994,0.9249,1.2414,0.8502,6.6722
2021-11-17 12:15:00,1.2857,0.6710,1.7062,1.4070,10.1722
2021-11-17 12:30:00,1.4487,0.3322,1.6071,1.5912,14.8515
2021-11-17 12:45:00,1.7326,0.5249,1.8461,1.5749,17.1517
2021-11-17 13:00:00,1.9857,1.2415,2.8883,1.7860,18.3533
2021-11-17 13:15:00,1.7451,1.6681,3.6263,2.1077,22.2119
2021-11-17 13:30:00,1.8369,1.4369,3.4744,2.5442,26.5980
2021-11-17 13:45:00,1.7339,1.2033,3.9893,2.9878,28.5155
2021-11-17 14:00:00,1.6740,1.5645,5.1673,3.2257,29.2757
2021-11-17 14:15:00,1.9399,2.1896,5.1849,3.6084,31.5425
2021-11-17 14:30:00,2.0725,3.0062,4.6640,4.2548,36.0654
2021-11-17 14:45:00,2.6257,4.5804,5.3100,4.7077,39.6140
2021-11-17 15:00:00,2.5701,7.3527,5.9374,5.0730,41.0316
2021-11-17 15:15:00,2.0297,10.6563,5.5396,5.7923,44.8194
2021-11-17 15:30:00,2.5202,12.2316,5.8935,5.9812,52.6604
2021-11-17 15:45:00,2.6117,12.2581,7.2818,5.5242,57.6669
2021-11-17 16:00:00,2.5549,13.3092,7.8633,5.3770,59.4291
2021-11-17 16:15:00,3.1433,16.8288,7.2127,5.6521,62.2238
2021-11-17 16:30:00,3.0230,21.8631,6.9092,5.9929,63.8222
2021-11-17 16:45:00,3.1477,26.1907,6.2217,5.4601,57.1206
2021-11-17 17:00:00,3.1355,29.2344,5.2951,4.9423,49.3865
2021-11-17 17:15:00,2.2688,30.5124,5.8121,5.8425,52.6593
2021-11-17 17:30:00,1.5091,30.6516,7.2146,7.3977,63.5337
2021-11-17 17:45:00,0.6714,30.1476,7.6032,7.7807,69.6804
2021-11-17 18:00:00,0.6710,28.7707,7.4518,7.5083,70.4076
2021-11-17 18:15:00,0.9562,26.6039,7.6464,7.6199,74.5801
2021-11-17 18:30:00,1.1905,24.5550,7.6535,7.2270,79.7644
2021-11-17 18:45:00,2.2520,22.6636,7.3681,6.0989,77.4340
2021-11-17 19:00:00,2.2667,20.3445,6.7257,5.2515,64.8754
2021-11-17 19:15:00,2.7438,16.5229,5.5639,4.5301,48.2995
2021-11-17 19:30:00,3.2881,11.5233,4.0732,3.2180,34.1798
2021-11-17 19:45:00,2.4065,7.0461,2.6164,1.8826,22.9733
2021-11-17 20:00:00,1.9478,4.2339,1.4193,1.1321,12.8647
2021-11-17 20:15:00,1.1854,2.7542,0.6344,0.7072,5.0642
2021-11-17 20:30:00,0.3969,1.5342,0.3116,0.3858,1.1906
2021-11-17 20:45:00,0.4377,0.5145,0.2368,0.3703,0.4524
2021-11-17 21:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 21:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 21:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 21:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 22:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 22:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 22:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 22:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 23:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 23:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 23:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-17 23:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 00:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 00:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 00:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 01:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 01:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 01:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 01:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 02:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 02:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 02:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 02:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 03:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 03:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 03:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 03:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 04:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 04:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 04:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 04:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 05:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 05:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 05:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 05:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 06:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 06:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 06:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 06:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 07:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 07:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 07:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 07:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 08:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 08:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 08:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 08:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 09:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 09:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 09:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 09:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 10:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 10:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 10:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 10:45:00,0.2925,0.3817,0.3129,0.6408,1.9106
2021-11-18 11:00:00,0.5851,1.0894,0.9178,1.2817,6.6307
2021-11-18 11:15:00,1.3244,1.9423,2.1654,2.2723,15.3827
2021-11-18 11:30:00,2.1478,3.0543,3.7109,3.5776,27.8014
2021-11-18 11:45:00,3.5557,6.1495,5.4644,5.0372,44.4418
2021-11-18 12:00:00,5.2862,11.9773,7.3851,6.5352,64.0457
2021-11-18 12:15:00,7.3259,17.8969,8.7313,7.8208,80.3278
2021-11-18 12:30:00,9.6972,21.8096,9.2539,8.7915,90.2393
2021-11-18 12:45:00,12.1116,24.3924,9.7733,9.7014,95.9308
2021-11-18 13:00:00,14.5954,27.0042,10.2953,10.3321,98.8506
2021-11-18 13:15:00,16.8855,29.7950,10.4765,10.5807,102.7698
2021-11-18 13:30:00,18.7046,32.0299,10.0771,10.4901,104.6570
2021-11-18 13:45:00,20.1696,33.5729,9.8388,10.5553,102.9196
2021-11-18 14:00:00,21.4017,34.9794,9.6615,10.3202,100.2556
2021-11-18 14:15:00,22.3961,36.5292,8.8002,9.4773,101.9453
2021-11-18 14:30:00,23.3247,37.7895,8.1033,9.1168,108.4998
2021-11-18 14:45:00,24.1244,38.3074,8.5829,9.4515,109.7843
2021-11-18 15:00:00,24.6366,38.2790,9.3265,9.5315,105.9847
2021-11-18 15:15:00,25.1101,38.2712,9.3544,9.6367,102.7502
2021-11-18 15:30:00,25.3405,38.5424,9.7670,10.5445,103.0824
2021-11-18 15:45:00,25.1617,38.7227,10.5348,11.1990,104.2221
2021-11-18 16:00:00,24.9400,38.3971,10.4915,10.7276,102.1766
2021-11-18 16:15:00,24.4087,37.8038,10.4172,10.6876,100.2482
2021-11-18 16:30:00,23.7860,37.5570,10.6001,10.9904,97.9316
2021-11-18 16:45:00,23.5893,37.7269,10.1660,10.1751,93.0500
2021-11-18 17:00:00,22.8091,37.5229,9.8838,9.3282,89.0007
2021-11-18 17:15:00,21.9290,36.3656,10.8076,10.4009,88.5931
2021-11-18 17:30:00,20.7379,34.8190,11.8466,11.8121,91.1514
2021-11-18 17:45:00,19.0993,33.4364,12.1709,11.8219,95.5737
2021-11-18 18:00:00,17.9622,32.1912,12.1815,11.2527,100.5926
2021-11-18 18:15:00,15.9047,30.3250,11.8641,10.6658,105.1827
2021-11-18 18:30:00,13.4145,27.7105,10.7906,9.4825,104.9191
2021-11-18 18:45:00,10.5111,25.3906,9.4722,8.0327,99.1711
2021-11-18 19:00:00,6.6932,23.7665,8.2825,6.8579,88.3685
2021-11-18 19:15:00,4.7970,21.1390,6.6777,5.5378,72.1386
2021-11-18 19:30:00,3.6517,15.5922,4.7707,3.8055,51.6169
2021-11-18 19:45:00,2.2186,8.4173,3.1817,2.2782,31.8929
2021-11-18 20:00:00,1.5528,3.7764,1.8660,1.3416,17.9179
2021-11-18 20:15:00,0.6623,2.2833,0.7226,0.7230,9.0679
2021-11-18 20:30:00,0.0558,1.4615,0.1753,0.3839,2.7824
2021-11-18 20:45:00,0.1958,0.2966,0.2094,0.3941,0.0000
2021-11-18 21:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 21:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 21:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 21:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 22:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 22:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 22:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 22:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 23:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 23:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 23:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-18 23:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 00:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 00:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 00:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 00:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 01:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 01:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 01:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 01:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 02:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 02:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 02:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 02:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 03:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 03:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 03:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 03:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 04:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 04:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 04:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 04:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 05:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 05:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 05:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 05:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 06:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 06:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 06:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 06:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 07:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 07:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 07:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 07:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 08:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 08:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 08:30:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 08:45:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 09:00:00,0.0000,0.0000,0.0000,0.0000,0.0000
2021-11-19 09:15:00,0.0000,0.0000,0.0000,0.0000,0.0000
